ESTU_TIPODOCUMENTO,ESTU_NACIONALIDAD,ESTU_GENERO,ESTU_FECHANACIMIENTO,PERIODO,ESTU_CONSECUTIVO,ESTU_ESTUDIANTE,ESTU_PAIS_RESIDE,ESTU_TIENEETNIA,ESTU_DEPTO_RESIDE,ESTU_COD_RESIDE_DEPTO,ESTU_MCPIO_RESIDE,ESTU_COD_RESIDE_MCPIO,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_CUARTOSHOGAR,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,FAMI_TRABAJOLABORPADRE,FAMI_TRABAJOLABORMADRE,FAMI_TIENEINTERNET,FAMI_TIENESERVICIOTV,FAMI_TIENECOMPUTADOR,FAMI_TIENELAVADORA,FAMI_TIENEHORNOMICROOGAS,FAMI_TIENEAUTOMOVIL,FAMI_TIENEMOTOCICLETA,FAMI_TIENECONSOLAVIDEOJUEGOS,FAMI_NUMLIBROS,FAMI_COMELECHEDERIVADOS,FAMI_COMECARNEPESCADOHUEVO,FAMI_COMECEREALFRUTOSLEGUMBRE,FAMI_SITUACIONECONOMICA,ESTU_DEDICACIONLECTURADIARIA,ESTU_DEDICACIONINTERNET,ESTU_HORASSEMANATRABAJA,ESTU_TIPOREMUNERACION,COLE_CODIGO_ICFES,COLE_COD_DANE_ESTABLECIMIENTO,COLE_NOMBRE_ESTABLECIMIENTO,COLE_GENERO,COLE_NATURALEZA,COLE_CALENDARIO,COLE_BILINGUE,COLE_CARACTER,COLE_COD_DANE_SEDE,COLE_NOMBRE_SEDE,COLE_SEDE_PRINCIPAL,COLE_AREA_UBICACION,COLE_JORNADA,COLE_COD_MCPIO_UBICACION,COLE_MCPIO_UBICACION,COLE_COD_DEPTO_UBICACION,COLE_DEPTO_UBICACION,ESTU_PRIVADO_LIBERTAD,ESTU_COD_MCPIO_PRESENTACION,ESTU_MCPIO_PRESENTACION,ESTU_DEPTO_PRESENTACION,ESTU_COD_DEPTO_PRESENTACION,PUNT_LECTURA_CRITICA,PERCENTIL_LECTURA_CRITICA,DESEMP_LECTURA_CRITICA,PUNT_MATEMATICAS,PERCENTIL_MATEMATICAS,DESEMP_MATEMATICAS,PUNT_C_NATURALES,PERCENTIL_C_NATURALES,DESEMP_C_NATURALES,PUNT_SOCIALES_CIUDADANAS,PERCENTIL_SOCIALES_CIUDADANAS,DESEMP_SOCIALES_CIUDADANAS,PUNT_INGLES,PERCENTIL_INGLES,DESEMP_INGLES,PUNT_GLOBAL,PERCENTIL_GLOBAL,ESTU_INSE_INDIVIDUAL,ESTU_NSE_INDIVIDUAL,ESTU_NSE_ESTABLECIMIENTO,ESTU_ESTADOINVESTIGACION,ESTU_GENERACION-E
TI,COLOMBIA,F,8/19/2003 0:00,20204,SB11202040481679,ESTUDIANTE,COLOMBIA,No,BOLIVAR,13,CARTAGENA DE INDIAS,13001,Estrato 3,5 a 6,Dos,Secundaria (Bachillerato) completa,Técnica o tecnológica completa,"Es operario de máquinas o conduce vehículos (taxita, chofer)","Trabaja en el hogar, no trabaja o estudia",No,Si,No,Si,No,No,No,Si,0 A 10 LIBROS,1 o 2 veces por semana,3 a 5 veces por semana,Todos o casi todos los días,Igual,Entre 30 y 60 minutos,Entre 30 y 60 minutos,Entre 11 y 20 horas,No,605881,3.13001E+11,CENTRO EDUCATIVO INTEGRAL EL RODEO,MIXTO,NO OFICIAL,A,,NO APLICA,3.13001E+11,CENTRO EDUCATIVO INTEGRAL EL RODEO,S,URBANO,MAÑANA,13001,CARTAGENA DE INDIAS,13,BOLIVAR,N,13001,CARTAGENA DE INDIAS,BOLIVAR,13,50,43,2,34,8,1,37,15,1,33,11,1,39,25,A-,193,13,46.54502438,2,2,PUBLICAR,GENERACION E - GRATUIDAD
TI,COLOMBIA,F,2/18/2004 0:00,20204,SB11202040152809,ESTUDIANTE,COLOMBIA,No,BOGOTÁ,11,BOGOTÁ D.C.,11001,Estrato 2,3 a 4,Dos,Educación profesional completa,Educación profesional completa,"Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc","Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente)",Si,Si,Si,Si,Si,Si,No,No,11 A 25 LIBROS,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Mejor,No leo por entretenimiento,Entre 30 y 60 minutos,Menos de 10 horas,No,152652,3.11001E+11,COL CIUDAD PATIO BONITO,MIXTO,NO OFICIAL,A,N,ACADÉMICO,3.11001E+11,COL CIUDAD PATIO BONITO,S,URBANO,COMPLETA,11001,BOGOTÁ D.C.,11,BOGOTÁ,N,11001,BOGOTÁ D.C.,BOGOTÁ,11,58,70,3,57,69,3,37,16,1,34,13,1,49,66,A1,233,41,66.54765375,4,3,PUBLICAR,NO
TI,COLOMBIA,F,8/25/2003 0:00,20204,SB11202040265079,ESTUDIANTE,COLOMBIA,No,CUNDINAMARCA,25,SUSA,25779,Estrato 1,3 a 4,Tres,Primaria completa,Primaria incompleta,"Es agricultor, pesquero o jornalero","Trabaja en el hogar, no trabaja o estudia",No,Si,No,No,No,No,Si,No,0 A 10 LIBROS,Todos o casi todos los días,3 a 5 veces por semana,1 o 2 veces por semana,Igual,30 minutos o menos,No Navega Internet,0,No,237271,1.25779E+11,I.E.D. TISQUESUSA,MIXTO,OFICIAL,A,N,TÉCNICO/ACADÉMICO,1.25779E+11,I.E.D. TISQUESUSA - SEDE PRINCIPAL,S,URBANO,UNICA,25779,SUSA,25,CUNDINAMARCA,N,15176,CHIQUINQUIRÁ,BOYACA,15,60,77,3,50,47,2,56,78,3,55,71,2,37,16,A-,269,67,38.90985991,1,1,PUBLICAR,NO
TI,COLOMBIA,F,5/10/2003 0:00,20204,SB11202040469426,ESTUDIANTE,COLOMBIA,No,PUTUMAYO,86,VILLAGARZÓN,86885,,,,,,,,,,,,,,,,,,,,,,,,,97584,1.86885E+11,IE LUIS CARLOS GALAN,MIXTO,OFICIAL,A,N,ACADÉMICO,1.86885E+11,COL TEC LUIS CARLOS GALAN,S,URBANO,MAÑANA,86885,VILLAGARZÓN,86,PUTUMAYO,N,86885,VILLAGARZÓN,PUTUMAYO,86,43,19,2,40,18,2,47,49,2,30,5,1,46,52,A-,202,19,,,2,PUBLICAR,GENERACION E - GRATUIDAD
TI,COLOMBIA,F,3/27/2003 0:00,20204,SB11202040500712,ESTUDIANTE,COLOMBIA,No,VALLE,76,YUMBO,76892,Estrato 2,5 a 6,Tres,Secundaria (Bachillerato) completa,Primaria incompleta,"Es operario de máquinas o conduce vehículos (taxita, chofer)","Trabaja en el hogar, no trabaja o estudia",Si,Si,Si,Si,No,Si,No,No,11 A 25 LIBROS,1 o 2 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,Peor,Entre 30 y 60 minutos,Entre 1 y 3 horas,0,No,273094,1.76892E+11,IE JUAN XXIII,MIXTO,OFICIAL,A,,TÉCNICO,1.76892E+11,JUAN XXIII,S,URBANO,MAÑANA,76892,YUMBO,76,VALLE,N,76892,YUMBO,VALLE,76,54,56,3,43,26,2,41,28,2,42,36,2,42,39,A-,224,34,50.60515242,2,2,PUBLICAR,NO
TI,COLOMBIA,F,1/26/2004 0:00,20204,SB11202040086262,ESTUDIANTE,COLOMBIA,No,CALDAS,17,MANIZALES,17001,Estrato 3,5 a 6,Cuatro,Educación profesional completa,Secundaria (Bachillerato) completa,"Trabaja como profesional (por ejemplo médico, abogado, ingeniero)","Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente)",Si,Si,Si,Si,Si,Si,Si,Si,26 A 100 LIBROS,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Igual,Entre 30 y 60 minutos,Entre 1 y 3 horas,0,No,225664,1.17001E+11,INSTITUCION EDUCATIVA ESTAMBUL,MIXTO,OFICIAL,A,,ACADÉMICO,1.17001E+11,INSTITUCIÓN EDUCATIVA ESTAMBUL,S,URBANO,UNICA,17001,MANIZALES,17,CALDAS,N,17001,MANIZALES,CALDAS,17,53,54,3,51,49,3,55,75,2,52,63,2,55,82,A1,265,64,68.77680749,4,3,PUBLICAR,NO
TI,COLOMBIA,F,5/4/2003 0:00,20204,SB11202040361001,ESTUDIANTE,COLOMBIA,No,BOGOTÁ,11,BOGOTÁ D.C.,11001,Estrato 3,5 a 6,Dos,Secundaria (Bachillerato) completa,Técnica o tecnológica completa,"Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc","Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente)",Si,Si,Si,Si,Si,Si,Si,Si,26 A 100 LIBROS,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Igual,Entre 30 y 60 minutos,Más de 3 horas,0,No,698175,3.11001E+11,COL PSICOPEDAG EL FUTURO DE VILLA DEL RIO,MIXTO,NO OFICIAL,A,N,ACADÉMICO,3.11001E+11,COL PSICOPEDAG EL FUTURO DE VILLA DEL RIO,S,URBANO,UNICA,11001,BOGOTÁ D.C.,11,BOGOTÁ,N,11001,BOGOTÁ D.C.,BOGOTÁ,11,65,91,3,75,99,4,75,100,4,65,92,3,69,95,B1,350,98,64.6410651,4,3,PUBLICAR,NO
TI,COLOMBIA,F,2/12/2004 0:00,20204,SB11202040085954,ESTUDIANTE,COLOMBIA,No,TOLIMA,73,IBAGUÉ,73001,Estrato 5,3 a 4,Tres,Secundaria (Bachillerato) incompleta,Educación profesional completa,"Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial","Trabaja como profesional (por ejemplo médico, abogado, ingeniero)",Si,Si,Si,Si,Si,Si,No,Si,26 A 100 LIBROS,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Mejor,No leo por entretenimiento,Más de 3 horas,0,No,15909,3.73001E+11,COL CHAMPAGNAT,MIXTO,NO OFICIAL,A,N,ACADÉMICO,3.73001E+11,COL CHAMPAGNAT,S,URBANO,COMPLETA,73001,IBAGUÉ,73,TOLIMA,N,73001,IBAGUÉ,TOLIMA,73,54,58,3,52,53,3,48,50,2,39,24,1,62,90,A2,247,51,70.44941557,4,4,PUBLICAR,NO
TI,COLOMBIA,F,6/6/2004 0:00,20204,SB11202040173741,ESTUDIANTE,COLOMBIA,No,BOYACA,15,SOATÁ,15753,Estrato 4,9 o más,Cinco,Educación profesional completa,Educación profesional completa,"Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente)","Trabaja como profesional (por ejemplo médico, abogado, ingeniero)",Si,Si,Si,Si,Si,Si,No,Si,0 A 10 LIBROS,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Igual,Entre 30 y 60 minutos,Entre 1 y 3 horas,Menos de 10 horas,No,26450,3.15753E+11,IE NORMAL SUPERIOR LA PRESENTACION,MIXTO,OFICIAL,A,N,TÉCNICO/ACADÉMICO,3.15753E+11,IE NORMAL SUPERIOR LA PRESENTACION - SEDE PRINCIPAL,S,URBANO,COMPLETA,15753,SOATÁ,15,BOYACA,N,15753,SOATÁ,BOYACA,15,48,35,2,41,21,2,44,37,2,33,10,1,43,42,A-,208,23,69.72889216,4,2,PUBLICAR,NO
CC,COLOMBIA,F,1/22/2002 0:00,20204,SB11202040211078,ESTUDIANTE,COLOMBIA,No,CALDAS,17,ANSERMA,17042,Estrato 1,,,Primaria incompleta,Primaria incompleta,,,No,No,,,,,,,0 A 10 LIBROS,1 o 2 veces por semana,,,,Entre 30 y 60 minutos,30 minutos o menos,,,120717,2.17616E+11,INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS,MIXTO,OFICIAL,A,N,TÉCNICO,2.17616E+11,INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS - SEDE PRINCIPAL,S,RURAL,COMPLETA,17616,RISARALDA,17,CALDAS,N,17042,ANSERMA,CALDAS,17,52,48,3,52,55,3,44,37,2,47,49,2,46,53,A-,243,48,,,2,PUBLICAR,NO
TI,COLOMBIA,M,1/9/2004 0:00,20204,SB11202040029773,ESTUDIANTE,COLOMBIA,No,NORTE SANTANDER,54,CÚCUTA,54001,Estrato 1,5 a 6,Tres,No sabe,No sabe,"Es agricultor, pesquero o jornalero","Trabaja en el hogar, no trabaja o estudia",No,Si,No,Si,No,No,Si,No,0 A 10 LIBROS,1 o 2 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Igual,Entre 30 y 60 minutos,No Navega Internet,0,No,722389,1.54002E+11,INSTITUCION EDUCATIVA PEDRO CUADRO HERRERA,MIXTO,OFICIAL,A,,,1.54002E+11,INSTITUCION EDUCATIVA PEDRO CUADRO HERRERA - SEDE PRINCIPAL,S,URBANO,UNICA,54001,CÚCUTA,54,NORTE SANTANDER,N,54001,CÚCUTA,NORTE SANTANDER,54,36,6,2,49,42,2,42,32,2,33,10,1,41,33,A-,200,18,41.2623355,2,2,PUBLICAR,GENERACION E - GRATUIDAD
TI,COLOMBIA,F,2/20/2003 0:00,20204,SB11202040380272,ESTUDIANTE,COLOMBIA,No,ANTIOQUIA,5,ANZÁ,5044,Estrato 1,3 a 4,Dos,Primaria incompleta,Primaria incompleta,"Es agricultor, pesquero o jornalero","Trabaja en el hogar, no trabaja o estudia",Si,Si,Si,Si,No,No,No,No,0 A 10 LIBROS,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Mejor,30 minutos o menos,Entre 30 y 60 minutos,Menos de 10 horas,No,31997,2.05093E+11,I E FRANCISCO CESAR,MIXTO,OFICIAL,A,N,ACADÉMICO,2.05093E+11,LICEO DE ALTAMIRA,S,RURAL,COMPLETA,5093,BETULIA,5,ANTIOQUIA,N,5847,URRAO,ANTIOQUIA,5,55,59,3,48,41,2,35,9,1,35,14,1,44,46,A-,217,29,47.61934447,2,2,PUBLICAR,NO
CC,COLOMBIA,F,9/8/2002 0:00,20204,SB11202040542098,ESTUDIANTE,COLOMBIA,No,ANTIOQUIA,5,MEDELLÍN,5001,Estrato 2,1 a 2,Uno,No sabe,Secundaria (Bachillerato) incompleta,,"Trabaja como personal de limpieza, mantenimiento, seguridad o construcción",Si,Si,No,Si,No,No,No,No,0 A 10 LIBROS,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,Igual,Entre 1 y 2 horas,Entre 30 y 60 minutos,Entre 11 y 20 horas,"Si, en efectivo",82446,4.05001E+11,COL COOP SAN ANTONIO DE PRADO (AC),MIXTO,NO OFICIAL,A,N,TÉCNICO/ACADÉMICO,4.05001E+11,COL COOP SAN ANTONIO DE PRADO (AC),S,URBANO,MAÑANA,5001,MEDELLÍN,5,ANTIOQUIA,N,5360,ITAGÜÍ,ANTIOQUIA,5,37,7,2,34,8,1,45,41,2,41,33,2,44,46,A-,198,16,41.14018123,2,2,PUBLICAR,NO
TI,COLOMBIA,F,9/22/2001 0:00,20204,SB11202040328526,ESTUDIANTE,COLOMBIA,No,QUINDIO,63,CIRCASIA,63190,Estrato 2,1 a 2,Dos,Primaria incompleta,Primaria incompleta,"Es agricultor, pesquero o jornalero",No sabe,No,Si,No,No,Si,No,No,No,0 A 10 LIBROS,3 a 5 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Igual,30 minutos o menos,Entre 1 y 3 horas,0,No,732578,1.6319E+11,LIBRE,MIXTO,OFICIAL,A,N,TÉCNICO/ACADÉMICO,1.6319E+11,LIBRE,S,URBANO,UNICA,63190,CIRCASIA,63,QUINDIO,N,63190,CIRCASIA,QUINDIO,63,50,42,2,47,38,2,46,45,2,46,47,2,31,3,A-,230,39,39.59131281,1,2,PUBLICAR,GENERACION E - GRATUIDAD
TI,COLOMBIA,F,5/17/2004 0:00,20204,SB11202040487359,ESTUDIANTE,COLOMBIA,No,ATLANTICO,8,BARRANQUILLA,8001,Estrato 2,5 a 6,Dos,Educación profesional completa,Educación profesional completa,"Trabaja como profesional (por ejemplo médico, abogado, ingeniero)","Trabaja en el hogar, no trabaja o estudia",Si,Si,Si,Si,Si,Si,No,Si,26 A 100 LIBROS,3 a 5 veces por semana,Todos o casi todos los días,Todos o casi todos los días,Igual,30 minutos o menos,Más de 3 horas,0,No,209916,1.08001E+11,INSTITUCION EDUCATIVA DISTRITAL HOGAR MARIANO,FEMENINO,OFICIAL,A,N,TÉCNICO/ACADÉMICO,1.08001E+11,INSTITUCION EDUCATIVA DISTRITAL HOGAR MARIANO,S,URBANO,MAÑANA,8001,BARRANQUILLA,8,ATLANTICO,N,8001,BARRANQUILLA,ATLANTICO,8,57,68,3,47,38,2,49,55,2,62,87,3,48,63,A1,267,65,68.64542891,4,3,PUBLICAR,NO
CC,COLOMBIA,M,11/13/2000 0:00,20204,SB11202040427330,ESTUDIANTE,COLOMBIA,No,ANTIOQUIA,5,LA UNIÓN,5400,Estrato 3,9 o más,Cuatro,Técnica o tecnológica incompleta,Ninguno,"Trabaja por cuenta propia (por ejemplo plomero, electricista)","Es agricultor, pesquero o jornalero",Si,,Si,Si,No,No,No,No,MÁS DE 100 LIBROS,3 a 5 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Peor,30 minutos o menos,Más de 3 horas,Entre 11 y 20 horas,"Si, en efectivo",735795,1.054E+11,I. E. PIO XI,MIXTO,OFICIAL,A,N,ACADÉMICO,1.054E+11,I. E. PIO XI,S,URBANO,COMPLETA,5400,LA UNIÓN,5,ANTIOQUIA,N,5376,LA CEJA,ANTIOQUIA,5,52,49,3,52,52,3,52,65,2,51,60,2,40,28,A-,254,57,49.96831316,2,2,PUBLICAR,NO
TI,COLOMBIA,F,6/22/2003 0:00,20204,SB11202040260248,ESTUDIANTE,COLOMBIA,No,HUILA,41,PITALITO,41551,Estrato 1,3 a 4,Dos,Primaria incompleta,Secundaria (Bachillerato) completa,"Trabaja en el hogar, no trabaja o estudia","Trabaja en el hogar, no trabaja o estudia",Si,No,Si,Si,No,No,Si,No,0 A 10 LIBROS,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,Igual,Entre 1 y 2 horas,Entre 30 y 60 minutos,0,No,170910,1.41551E+11,IE MUNICIPAL WINNIPEG,MIXTO,OFICIAL,A,N,ACADÉMICO,1.41551E+11,IE MUNICIPAL WINNIPEG - SEDE PRINCIPAL,S,URBANO,MAÑANA,41551,PITALITO,41,HUILA,N,41551,PITALITO,HUILA,41,47,33,2,39,16,2,41,26,2,32,8,1,40,30,A-,199,17,44.66948337,2,2,PUBLICAR,GENERACION E - GRATUIDAD
TI,COLOMBIA,M,1/1/2004 0:00,20204,SB11202040148731,ESTUDIANTE,COLOMBIA,No,BOLIVAR,13,CARTAGENA DE INDIAS,13001,Estrato 3,3 a 4,Dos,Educación profesional completa,Postgrado,,,Si,Si,Si,Si,Si,Si,No,No,26 A 100 LIBROS,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Peor,30 minutos o menos,Entre 30 y 60 minutos,Menos de 10 horas,No,4333,3.13001E+11,COL. SALESIANO SAN PEDRO CLAVER,MASCULINO,NO OFICIAL,A,N,ACADÉMICO,3.13001E+11,COL. SALESIANO SAN PEDRO CLAVER,S,URBANO,MAÑANA,13001,CARTAGENA DE INDIAS,13,BOLIVAR,N,13001,CARTAGENA DE INDIAS,BOLIVAR,13,53,52,3,54,61,3,49,56,2,52,63,2,57,84,A1,262,62,69.66201509,4,4,PUBLICAR,NO
TI,COLOMBIA,F,8/30/2004 0:00,20204,SB11202040451878,ESTUDIANTE,COLOMBIA,No,BOGOTÁ,11,BOGOTÁ D.C.,11001,Estrato 2,3 a 4,Dos,No sabe,Primaria completa,"Trabaja por cuenta propia (por ejemplo plomero, electricista)","Trabaja por cuenta propia (por ejemplo plomero, electricista)",Si,No,No,Si,No,No,No,No,11 A 25 LIBROS,Todos o casi todos los días,3 a 5 veces por semana,Nunca o rara vez comemos eso,Igual,Entre 30 y 60 minutos,Entre 30 y 60 minutos,0,No,91033,3.11001E+11,COLEGIO DE ADMINISTRACION ROBERT OWEN,MIXTO,NO OFICIAL,A,N,ACADÉMICO,3.11001E+11,COL DE ADMON ROBERT OWEN,S,URBANO,COMPLETA,11001,BOGOTÁ D.C.,11,BOGOTÁ,N,11001,BOGOTÁ D.C.,BOGOTÁ,11,63,85,3,58,74,3,56,76,3,59,80,3,41,34,A-,288,79,46.89772109,2,3,PUBLICAR,GENERACION E - GRATUIDAD
TI,COLOMBIA,M,11/16/2004 0:00,20204,SB11202040437080,ESTUDIANTE,COLOMBIA,No,META,50,BARRANCA DE UPÍA,50110,Estrato 1,5 a 6,Tres,Primaria completa,Primaria completa,"Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc",Es vendedor o trabaja en atención al público,Si,Si,Si,Si,No,No,Si,No,MÁS DE 100 LIBROS,Nunca o rara vez comemos eso,3 a 5 veces por semana,1 o 2 veces por semana,Igual,30 minutos o menos,Entre 30 y 60 minutos,Menos de 10 horas,"Si, en efectivo",458216,2.50226E+11,IE FRANCISCO WALTER,MIXTO,OFICIAL,A,N,TÉCNICO/ACADÉMICO,2.50226E+11,SEDE JORGE ELIECER GAITAN,N,RURAL,UNICA,50110,BARRANCA DE UPÍA,50,META,N,85440,VILLANUEVA,CASANARE,85,39,11,2,53,57,3,32,6,1,42,34,2,43,39,A-,208,23,49.54193224,2,2,PUBLICAR,GENERACION E - GRATUIDAD
TI,COLOMBIA,F,1/30/2004 0:00,20204,SB11202040240281,ESTUDIANTE,COLOMBIA,No,ATLANTICO,8,BARANOA,8078,Estrato 2,3 a 4,Tres,Educación profesional completa,Educación profesional completa,"Trabaja por cuenta propia (por ejemplo plomero, electricista)","Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente)",Si,Si,Si,Si,Si,Si,Si,Si,11 A 25 LIBROS,Nunca o rara vez comemos eso,Todos o casi todos los días,1 o 2 veces por semana,Igual,30 minutos o menos,Más de 3 horas,0,No,211052,1.08078E+11,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR SANTA ANA DE BARANOA,MIXTO,OFICIAL,A,N,TÉCNICO/ACADÉMICO,1.08078E+11,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR SANTA ANA,S,URBANO,UNICA,8078,BARANOA,8,ATLANTICO,N,8078,BARANOA,ATLANTICO,8,71,98,4,53,57,3,53,66,2,58,78,3,59,87,A2,294,82,63.93340466,3,3,PUBLICAR,NO
TI,COLOMBIA,M,8/19/2004 0:00,20204,SB11202040012090,ESTUDIANTE,COLOMBIA,No,BOYACA,15,MONIQUIRÁ,15469,Estrato 3,5 a 6,Cuatro,Educación profesional completa,Educación profesional completa,"Trabaja por cuenta propia (por ejemplo plomero, electricista)","Trabaja como profesional (por ejemplo médico, abogado, ingeniero)",Si,Si,Si,Si,Si,Si,No,No,11 A 25 LIBROS,3 a 5 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Peor,Entre 30 y 60 minutos,Entre 1 y 3 horas,0,No,154831,3.15469E+11,I.E. SAN MIGUEL ARCANGEL,MIXTO,NO OFICIAL,A,N,ACADÉMICO,3.15469E+11,I.E. SAN MIGUEL ARCANGEL,S,URBANO,COMPLETA,15469,MONIQUIRÁ,15,BOYACA,N,15469,MONIQUIRÁ,BOYACA,15,54,56,3,63,85,3,59,84,3,70,97,3,57,84,A1,306,87,65.16060444,4,3,PUBLICAR,NO
CC,COLOMBIA,F,12/3/1992 0:00,20204,SB11202040301125,ESTUDIANTE,COLOMBIA,No,ATLANTICO,8,SOLEDAD,8758,Estrato 2,3 a 4,Dos,Ninguno,Primaria incompleta,"Trabaja por cuenta propia (por ejemplo plomero, electricista)","Trabaja en el hogar, no trabaja o estudia",Si,No,Si,Si,No,No,No,No,11 A 25 LIBROS,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Igual,No leo por entretenimiento,Entre 30 y 60 minutos,Más de 30 horas,"Si, en efectivo",660357,1.08758E+11,INSTITUTO PSICOPEDAGOGICO SAGRADO CORAZON DE JESUS,MIXTO,NO OFICIAL,A,,NO APLICA,1.08758E+11,INSTITUTO PSICOPEDAGOGICO SAGRADO CORAZON DE JESUS,S,URBANO,MAÑANA,8758,SOLEDAD,8,ATLANTICO,N,8758,SOLEDAD,ATLANTICO,8,57,67,3,60,78,3,48,53,2,55,71,2,43,43,A-,270,68,43.57805641,2,2,PUBLICAR,NO
TI,COLOMBIA,F,5/23/2004 0:00,20204,SB11202040026729,ESTUDIANTE,COLOMBIA,No,BOGOTÁ,11,BOGOTÁ D.C.,11001,Estrato 4,3 a 4,Tres,Educación profesional completa,Educación profesional completa,"Trabaja como profesional (por ejemplo médico, abogado, ingeniero)","Trabaja como profesional (por ejemplo médico, abogado, ingeniero)",Si,Si,Si,Si,Si,Si,No,Si,26 A 100 LIBROS,Todos o casi todos los días,Todos o casi todos los días,1 o 2 veces por semana,Igual,Entre 1 y 2 horas,Más de 3 horas,0,No,56416,3.11001E+11,LICEO HYPATIA,MIXTO,NO OFICIAL,A,N,ACADÉMICO,3.11001E+11,LICEO HYPATIA,S,URBANO,COMPLETA,11001,BOGOTÁ D.C.,11,BOGOTÁ,N,11001,BOGOTÁ D.C.,BOGOTÁ,11,56,64,3,60,79,3,64,93,3,65,91,3,73,97,B1,311,89,73.87315907,4,4,PUBLICAR,NO
TI,COLOMBIA,M,2/28/2002 0:00,20204,SB11202040041947,ESTUDIANTE,COLOMBIA,No,CUNDINAMARCA,25,SOACHA,25754,Estrato 1,3 a 4,Dos,Primaria incompleta,Ninguno,"Trabaja en el hogar, no trabaja o estudia","Trabaja en el hogar, no trabaja o estudia",Si,Si,No,No,No,No,No,No,0 A 10 LIBROS,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Igual,Entre 30 y 60 minutos,30 minutos o menos,Entre 21 y 30 horas,"Si, en especie",116939,2.25754E+11,INSTITUCION EDUCATIVA MANUELA BELTRAN,MIXTO,OFICIAL,A,N,ACADÉMICO,2.25754E+11,SEDE PRINCIPAL,S,URBANO,MAÑANA,25754,SOACHA,25,CUNDINAMARCA,N,25754,SOACHA,CUNDINAMARCA,25,40,12,2,27,2,1,44,38,2,43,37,2,45,50,A-,195,15,37.44040649,1,3,PUBLICAR,GENERACION E - GRATUIDAD
TI,COLOMBIA,M,6/22/2002 0:00,20204,SB11202040163878,ESTUDIANTE,COLOMBIA,No,MAGDALENA,47,SANTA MARTA,47001,Estrato 1,5 a 6,Tres,Educación profesional completa,Primaria completa,"Trabaja como profesional (por ejemplo médico, abogado, ingeniero)","Trabaja en el hogar, no trabaja o estudia",No,No,Si,Si,No,No,Si,No,11 A 25 LIBROS,3 a 5 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Mejor,30 minutos o menos,Más de 3 horas,Menos de 10 horas,"Si, en efectivo",617134,3.47001E+11,INSTITUCION EDUCATIVA  DISTRITAL ANTONIO ESCOBAR CAMARGO,MIXTO,OFICIAL,A,,TÉCNICO,3.47001E+11,SEDE 01  ANTONIO ESCOBAR CAMARGO,S,RURAL,MAÑANA,47001,SANTA MARTA,47,MAGDALENA,N,47001,SANTA MARTA,MAGDALENA,47,45,25,2,45,31,2,44,38,2,48,51,2,34,8,A-,223,34,47.53225875,2,2,PUBLICAR,GENERACION E - GRATUIDAD
